from;to;pcfrom;ex;opt;pcfrom_recode;N;pcto;ex ;opt;pcto_recode;N;source;;
2007;2008;29142432;;;;;28152432;;;;;;;
2007;2008;29142433;;;;;28152433;;;;;;;
2007;2008;29142434;;;;;28152434;;;;;;;
2007;2008;29142440;;;;;28152440;;;;;;;
2007;2008;29142450;;;;;28152450;;;;;;;
2007;2008;29142473;;;;;28152473;;;;;;;
2007;2008;29142475;;;;;28152475;;;;;;;
2007;2008;29142500;;;;;28152500;;;;;;;
2007;2008;29142630;;;;;28152600;;;;;;;
2007;2008;29143130;;;;;28153130;;;;;;;
2007;2008;29143150;;;;;28153150;;;;;;;
2007;2008;29143200;;;;;28153200;;;;;;;
2007;2008;29143330;;;;;28153930;;;;;;;
2007;2008;29143350;;;;;28153950;;;;;;;
2007;2008;29211130;;;;;28211130;;;;;;;
2007;2008;29211150;;;;;28211150;;;;;;;
2007;2008;29211170;;;;;28211170;;;;;;;
2007;2008;29211230;;;;;28211230;;;;;;;
2007;2008;29211250;;;;;28211270;ex;;;;;;
2007;2008;29211290;;;;;28211270;ex;;;;;;
2007;2008;29211330;;;;;28211330;;;;;;;
2007;2008;29211351;;;;;28211351;;;;;;;
2007;2008;29211353;;;;;28211353;;;;;;;
2007;2008;29211355;;;;;28211355;;;;;;;
2007;2008;29211357;;;;;28211357;;;;;;;
2007;2008;29211430;;;;;28211430;;;;;;;
2007;2008;29211450;;;;;28211450;;;;;;;
2007;2008;29211470;;;;;28211470;;;;;;;
2007;2008;29219100;;;;;33202930;;;;;;;
2007;2008;29219200;;;;;33121400;;;;;;;
2007;2008;29221130;;;;;28221130;;;;;;;
2007;2008;29221150;;;;;28221170;ex;;;;;;
2007;2008;29221170;;;;;28221170;ex;;;;;;
2007;2008;29221253;;;;;28221250;ex;;;;;;
2007;2008;29221255;;;;;28221250;ex;;;;;;
2007;2008;29221270;;;;;28221270;;;;;;;
2007;2008;29221330;;;;;28221330;;;;;;;
2007;2008;29221350;;;;;28221350;;;;;;;
2007;2008;29221370;;;;;28221370;;;;;;;
2007;2008;29221420;;;;;28221420;;;;;;;
2007;2008;29221433;;;;;28221433;;;;;;;
2007;2008;29221435;;;;;28221435;;;;;;;
2007;2008;29221443;;;;;28221440;ex;;;;;;
2007;2008;29221445;;;;;28221440;ex;;;;;;
2007;2008;29221450;;;;;28221450;;;;;;;
2007;2008;29221460;;;;;28221460;;;;;;;
2007;2008;29221470;;;;;28221470;;;;;;;
2007;2008;29221513;;;;;28221513;;;;;;;
2007;2008;29221515;;;;;28221515;;;;;;;
2007;2008;29221533;;;;;28221530;ex;;;;;;
2007;2008;29221535;;;;;28221530;ex;;;;;;
2007;2008;29221550;;;;;28221550;;;;;;;
2007;2008;29221573;;;;;28221570;ex;;;;;;
2007;2008;29221575;;;;;28221570;ex;;;;;;
2007;2008;29221630;;;;;28221630;;;;;;;
2007;2008;29221650;;;;;28221650;;;;;;;
2007;2008;29221670;;;;;28221670;;;;;;;
2007;2008;29221710;;;;;28221710;;;;;;;
2007;2008;29221733;;;;;28221733;;;;;;;
2007;2008;29221735;;;;;28221735;;;;;;;
2007;2008;29221750;;;;;28221750;;;;;;;
2007;2008;29221770;;;;;28221770;;;;;;;
2007;2008;29221793;;;;;28221793;;;;;;;
2007;2008;29221795;;;;;28221795;;;;;;;
2007;2008;29221820;;;;;28221820;;;;;;;
2007;2008;29221830;;;;;28221830;;;;;;;
2007;2008;29221850;;;;;28221850;;;;;;;
2007;2008;29221890;;;;;28221890;;;;;;;
2007;2008;29221930;;;;;28221930;;;;;;;
2007;2008;29221950;;;;;28221950;;;;;;;
2007;2008;29221970;;;;;28221970;;;;;;;
2007;2008;29222000;;;;;28222000;;;;;;;
2007;2008;29229100;;;;;33202940;;;;;;;
2007;2008;29229200;;;;;33121500;;;;;;;
2007;2008;29231130;;;;;28251130;;;;;;;
2007;2008;29231150;;;;;28251150;;;;;;;
2007;2008;29231220;;;;;28251220;;;;;;;
2007;2008;29231240;;;;;28251240;;;;;;;
2007;2008;29231245;;;;;28251250;;;;;;;
2007;2008;29231270;;;;;28251270;;;;;;;
2007;2008;29231333;;;;;28251333;;;;;;;
2007;2008;29231335;;;;;28251335;;;;;;;
2007;2008;29231340;;;;;28251340;;;;;;;
2007;2008;29231350;;;;;28251350;;;;;;;
2007;2008;29231380;;;;;28251380;;;;;;;
2007;2008;29231390;;;;;28251390;;;;;;;
2007;2008;29231410;;;;;28251410;;;;;;;
2007;2008;29231420;;;;;28251420;;;;;;;
2007;2008;29231440;;;;;28251440;;;;;;;
2007;2008;29231470;;;;;28251470;;;;;;;
2007;2008;29232030;;;;;28252030;;;;;;;
2007;2008;29232050;;;;;28252050;;;;;;;
2007;2008;29232070;;;;;28252070;;;;;;;
2007;2008;29233010;;;;;28253010;;;;;;;
2007;2008;29233030;;;;;28253030;;;;;;;
2007;2008;29233050;;;;;28253050;;;;;;;
2007;2008;29233070;;;;;28253070;;;;;;;
2007;2008;29233080;;;;;28253080;;;;;;;
2007;2008;29239100;;;;;33202950;;;;;;;
2007;2008;29239200;;;;;33121800;;;;;;;
2007;2008;29241130;;;;;28291100;ex;;;;;;
2007;2008;29241150;;;;;28291100;ex;;;;;;
2007;2008;29241230;;;;;28291230;;;;;;;
2007;2008;29241250;;;;;28291250;;;;;;;
2007;2008;29241270;;;;;28291270;;;;;;;
2007;2008;29241330;;;;;28291330;;;;;;;
2007;2008;29241350;;;;;28291350;;;;;;;
2007;2008;29242130;;;;;28292120;;;;;;;
2007;2008;29242150;;;;;28292150;;;;;;;
2007;2008;29242170;;;;;28292180;;;;;;;
2007;2008;29242233;;;;;28293200;ex;;;;;;
2007;2008;29242235;;;;;28293200;ex;;;;;;
2007;2008;29242253;;;;;28293130;;;;;;;
2007;2008;29242255;;;;;28293180;;;;;;;
2007;2008;29242310;;;;;28293910;;;;;;;
2007;2008;29242340;;;;;28293930;;;;;;;
2007;2008;29242350;;;;;28293950;;;;;;;
2007;2008;29242410;;;;;28292210;;;;;;;
2007;2008;29242430;;;;;28292220;;;;;;;
2007;2008;29242450;;;;;28292230;;;;;;;
2007;2008;29242490;;;;;28292240;;;;;;;
2007;2008;29242510;;;;;28292300;;;;;;;
2007;2008;29243130;;;;;32501380;;;;;;;
2007;2008;29243170;;;;;28294100;;;;;;;
2007;2008;29243230;;;;;28294200;ex;;;;;;
2007;2008;29243250;;;;;28294200;ex;;;;;;
2007;2008;29243330;;;;;28294330;;;;;;;
2007;2008;29243350;;;;;28294350;;;;;;;
2007;2008;29244030;;;;;28296030;;;;;;;
2007;2008;29244050;;;;;28296050;;;;;;;
2007;2008;29244090;;;;;28296090;;;;;;;
2007;2008;29245100;;;;;28298100;;;;;;;
2007;2008;29245220;;;;;28298220;;;;;;;
2007;2008;29245250;;;;;28298250;;;;;;;
2007;2008;29245313;;;;;28298313;;;;;;;
2007;2008;29245315;;;;;28298315;;;;;;;
2007;2008;29245320;;;;;28298320;;;;;;;
2007;2008;29245340;;;;;28298340;;;;;;;
2007;2008;29245350;;;;;28298350;;;;;;;
2007;2008;29245400;;;;;28298400;;;;;;;
2007;2008;29246000;;;;;28295000;;;;;;;
2007;2008;29247010;;;;;28298510;;;;;;;
2007;2008;29247020;;;;;28298520;;;;;;;
2007;2008;29249100;;;;;33202960;;;;;;;
2007;2008;29249200;;;;;33121990;;;;;;;
2007;2008;29311000;;;;;28301000;;;;;;;
2007;2008;29312130;;;;;28302100;ex;;;;;;
2007;2008;29312150;;;;;28302100;ex;;;;;;
2007;2008;29312200;;;;;28302200;;;;;;;
2007;2008;29312330;;;;;28302330;;;;;;;
2007;2008;29312350;;;;;28302350;;;;;;;
2007;2008;29312370;;;;;28302370;;;;;;;
2007;2008;29312400;;;;;28302390;;;;;;;
2007;2008;29319000;;;;;33122110;;;;;;;
2007;2008;29321130;;;;;28303130;;;;;;;
2007;2008;29321150;;;;;28303150;;;;;;;
2007;2008;29321170;;;;;28303220;;;;;;;
2007;2008;29321210;;;;;28303210;;;;;;;
2007;2008;29321230;;;;;28303230;;;;;;;
2007;2008;29321250;;;;;28303250;;;;;;;
2007;2008;29321270;;;;;28303270;;;;;;;
2007;2008;29321333;;;;;28303333;;;;;;;
2007;2008;29321335;;;;;28303335;;;;;;;
2007;2008;29321350;;;;;28303350;;;;;;;
2007;2008;29321430;;;;;28303430;;;;;;;
2007;2008;29321450;;;;;28303450;;;;;;;
2007;2008;29321500;;;;;28303900;;;;;;;
2007;2008;29322010;;;;;28304010;;;;;;;
2007;2008;29322033;;;;;28304030;ex;;;;;;
2007;2008;29322035;;;;;28304030;ex;;;;;;
2007;2008;29322037;;;;;28304030;ex;;;;;;
2007;2008;29322053;;;;;28304050;ex;;;;;;
2007;2008;29322055;;;;;28304050;ex;;;;;;
2007;2008;29322057;;;;;28304050;ex;;;;;;
2007;2008;29322070;;;;;28304070;;;;;;;
2007;2008;29323130;;;;;28305130;;;;;;;
2007;2008;29323153;;;;;28305153;;;;;;;
2007;2008;29323155;;;;;28305155;;;;;;;
2007;2008;29323170;;;;;28305170;;;;;;;
2007;2008;29323230;;;;;28305200;ex;;;;;;
2007;2008;29323250;;;;;28305200;ex;;;;;;
2007;2008;29323330;;;;;28305330;;;;;;;
2007;2008;29323350;;;;;28305350;;;;;;;
2007;2008;29323410;;;;;28305915;;;;;;;
2007;2008;29323420;;;;;28305930;;;;;;;
2007;2008;29323430;;;;;28305420;;;;;;;
2007;2008;29323450;;;;;28305450;;;;;;;
2007;2008;29323460;;;;;28305480;;;;;;;
2007;2008;29323473;;;;;28305945;;;;;;;
2007;2008;29323475;;;;;28305960;;;;;;;
2007;2008;29323477;;;;;28305975;;;;;;;
2007;2008;29323490;;;;;28305990;;;;;;;
2007;2008;29324010;;;;;28306010;;;;;;;
2007;2008;29324034;;;;;28306030;;;;;;;
2007;2008;29324050;;;;;28306050;;;;;;;
2007;2008;29324070;;;;;28306090;;;;;;;
2007;2008;29325040;;;;;28307040;;;;;;;
2007;2008;29326100;;;;;28308100;;;;;;;
2007;2008;29326200;;;;;28308200;;;;;;;
2007;2008;29326336;;;;;28308300;;;;;;;
2007;2008;29326353;;;;;28308400;;;;;;;
2007;2008;29326355;;;;;28308500;;;;;;;
2007;2008;29326400;;;;;28932000;;;;;;;
2007;2008;29326530;;;;;28308630;;;;;;;
2007;2008;29326540;;;;;28308640;;;;;;;
2007;2008;29326550;;;;;28308650;;;;;;;
2007;2008;29327020;;;;;28309200;;;;;;;
2007;2008;29327050;;;;;28309100;;;;;;;
2007;2008;29327060;;;;;28309330;;;;;;;
2007;2008;29327070;;;;;28309380;;;;;;;
2007;2008;29329100;;;;;33203100;;;;;;;
2007;2008;29329200;;;;;33122120;;;;;;;
2007;2008;29411103;;;;;28241240;ex;;;;;;
2007;2008;29411105;;;;;28241240;ex;;;;;;
2007;2008;29411107;;;;;28241260;;;;;;;
2007;2008;29411109;;;;;28241280;;;;;;;
2007;2008;29411113;;;;;28241113;;;;;;;
2007;2008;29411115;;;;;28241115;;;;;;;
2007;2008;29411117;;;;;28241117;;;;;;;
2007;2008;29411123;;;;;28241123;;;;;;;
2007;2008;29411125;;;;;28241125;;;;;;;
2007;2008;29411127;;;;;28241127;;;;;;;
2007;2008;29411133;;;;;28241133;;;;;;;
2007;2008;29411135;;;;;28241135;;;;;;;
2007;2008;29411151;;;;;28241150;ex;;;;;;
2007;2008;29411153;;;;;28241150;ex;;;;;;
2007;2008;29411155;;;;;28241150;ex;;;;;;
2007;2008;29411157;;;;;28241150;ex;;;;;;
2007;2008;29411180;;;;;28241180;;;;;;;
2007;2008;29411190;;;;;28241190;;;;;;;
2007;2008;29411240;;;;;28242100;;;;;;;
2007;2008;29411250;;;;;28242250;;;;;;;
2007;2008;29421110;;;;;28411110;;;;;;;
2007;2008;29421130;;;;;28411130;;;;;;;
2007;2008;29421153;;;;;28411150;ex;;;;;;
2007;2008;29421155;;;;;28411150;ex;;;;;;
2007;2008;29421170;;;;;28411170;;;;;;;
2007;2008;29421220;;;;;28411220;;;;;;;
2007;2008;29421240;;;;;28411240;;;;;;;
2007;2008;29421250;;;;;28411250;;;;;;;
2007;2008;29421270;;;;;28411270;;;;;;;
2007;2008;29422123;;;;;28412123;;;;;;;
2007;2008;29422127;;;;;28412127;;;;;;;
2007;2008;29422129;;;;;28412129;;;;;;;
2007;2008;29422143;;;;;28412140;ex;;;;;;
2007;2008;29422147;;;;;28412140;ex;;;;;;
2007;2008;29422149;;;;;28412140;ex;;;;;;
2007;2008;29422163;;;;;28412160;ex;;;;;;
2007;2008;29422169;;;;;28412160;ex;;;;;;
2007;2008;29422190;;;;;28412160;ex;;;;;;
2007;2008;29422213;;;;;28412213;;;;;;;
2007;2008;29422217;;;;;28412217;;;;;;;
2007;2008;29422223;;;;;28412223;;;;;;;
2007;2008;29422225;;;;;28412225;;;;;;;
2007;2008;29422233;;;;;28412233;;;;;;;
2007;2008;29422235;;;;;28412235;;;;;;;
2007;2008;29422240;;;;;28412240;;;;;;;
2007;2008;29422260;;;;;28412260;;;;;;;
2007;2008;29422277;;;;;28412270;ex;;;;;;
2007;2008;29422287;;;;;28412270;ex;;;;;;
2007;2008;29422300;;;;;28412280;;;;;;;
2007;2008;29423113;;;;;28412305;;;;;;;
2007;2008;29423115;;;;;28412315;;;;;;;
2007;2008;29423117;;;;;28412325;;;;;;;
2007;2008;29423123;;;;;28412335;;;;;;;
2007;2008;29423125;;;;;28412345;;;;;;;
2007;2008;29423127;;;;;28412355;;;;;;;
2007;2008;29423131;;;;;28412365;;;;;;;
2007;2008;29423133;;;;;28412375;;;;;;;
2007;2008;29423135;;;;;28412385;;;;;;;
2007;2008;29423137;;;;;28412395;;;;;;;
2007;2008;29423157;;;;;28412410;;;;;;;
2007;2008;29423173;;;;;28412430;ex;;;;;;
2007;2008;29423175;;;;;28412430;ex;;;;;;
2007;2008;29423183;;;;;28412470;;;;;;;
2007;2008;29423190;;;;;28412490;;;;;;;
2007;2008;29423233;;;;;28413120;;;;;;;
2007;2008;29423235;;;;;28413140;;;;;;;
2007;2008;29423250;;;;;28413220;;;;;;;
2007;2008;29423270;;;;;28413240;;;;;;;
2007;2008;29423333;;;;;28413160;;;;;;;
2007;2008;29423335;;;;;28413180;;;;;;;
2007;2008;29423350;;;;;28413260;;;;;;;
2007;2008;29423370;;;;;28413280;;;;;;;
2007;2008;29423410;;;;;28413310;;;;;;;
2007;2008;29423420;;;;;28413320;;;;;;;
2007;2008;29423430;;;;;28413330;;;;;;;
2007;2008;29423440;;;;;28413340;;;;;;;
2007;2008;29423470;;;;;28413370;;;;;;;
2007;2008;29423480;;;;;28413380;;;;;;;
2007;2008;29423510;;;;;28413410;;;;;;;
2007;2008;29423530;;;;;28413430;;;;;;;
2007;2008;29423550;;;;;28413450;;;;;;;
2007;2008;29423570;;;;;28413470;;;;;;;
2007;2008;29424030;;;;;28414030;;;;;;;
2007;2008;29424050;;;;;28414050;;;;;;;
2007;2008;29429100;;;;;33203200;;;;;;;
2007;2008;29429200;;;;;33122200;;;;;;;
2007;2008;29431130;;;;;28491130;;;;;;;
2007;2008;29431150;;;;;28491150;;;;;;;
2007;2008;29431170;;;;;28491170;;;;;;;
2007;2008;29431210;;;;;28491210;;;;;;;
2007;2008;29431220;;;;;28491220;;;;;;;
2007;2008;29431233;;;;;28491233;;;;;;;
2007;2008;29431235;;;;;28491235;;;;;;;
2007;2008;29431237;;;;;28491237;;;;;;;
2007;2008;29431250;;;;;28491250;;;;;;;
2007;2008;29431263;;;;;28491263;;;;;;;
2007;2008;29431265;;;;;28491265;;;;;;;
2007;2008;29431267;;;;;28491267;;;;;;;
2007;2008;29431270;;;;;28491275;;;;;;;
2007;2008;29431283;;;;;28491279;ex;;;;;;
2007;2008;29431285;;;;;28491279;ex;;;;;;
2007;2008;29431287;;;;;28491287;;;;;;;
2007;2008;29432013;;;;;28297020;;;;;;;
2007;2008;29432015;;;;;28297090;ex;;;;;;
2007;2008;29432017;;;;;28297090;ex;;;;;;
2007;2008;29432023;;;;;27903109;;;;;;;
2007;2008;29432025;;;;;27903118;;;;;;;
2007;2008;29432030;;;;;27903145;ex;;;;;;
2007;2008;29432043;;;;;27903145;ex;;;;;;
2007;2008;29432045;;;;;27903145;ex;;;;;;
2007;2008;29432050;;;;;27903154;;;;;;;
2007;2008;29432063;;;;;27903163;;;;;;;
2007;2008;29432065;;;;;27903172;;;;;;;
2007;2008;29432070;;;;;27903181;;;;;;;
2007;2008;29432083;;;;;27903190;;;;;;;
2007;2008;29432085;;;;;27903199;;;;;;;
2007;2008;29433133;;;;;28492110;;;;;;;
2007;2008;29433135;;;;;28492130;;;;;;;
2007;2008;29433150;;;;;28492150;;;;;;;
2007;2008;29433170;;;;;28492170;;;;;;;
2007;2008;29433230;;;;;28492230;;;;;;;
2007;2008;29433250;;;;;28492250;;;;;;;
2007;2008;29433270;;;;;28492270;;;;;;;
2007;2008;29433300;;;;;28492350;;;;;;;
2007;2008;29433430;;;;;28492430;;;;;;;
2007;2008;29433450;;;;;28492450;;;;;;;
2007;2008;29433530;;;;;28298600;;;;;;;
2007;2008;29433550;;;;;27903200;;;;;;;
2007;2008;29439100;;;;;33202970;;;;;;;
2007;2008;29439200;;;;;33122910;;;;;;;
2007;2008;29511133;;;;;28911130;ex;;;;;;
2007;2008;29511135;;;;;28911130;ex;;;;;;
2007;2008;29511137;;;;;28911130;ex;;;;;;
2007;2008;29511153;;;;;28911153;ex;;;;;;
2007;2008;29511155;;;;;28911153;ex;;;;;;
2007;2008;29511157;;;;;28911157;;;;;;;
2007;2008;29511230;;;;;28911230;;;;;;;
2007;2008;29511250;;;;;28911250;;;;;;;
2007;2008;29511270;;;;;28911270;;;;;;;
2007;2008;29519100;;;;;33203300;;;;;;;
2007;2008;29519200;;;;;33122300;;;;;;;
2007;2008;29521100;;;;;28921100;;;;;;;
2007;2008;29521233;;;;;28921233;;;;;;;
2007;2008;29521235;;;;;28921235;;;;;;;
2007;2008;29521253;;;;;28921253;;;;;;;
2007;2008;29521255;;;;;28921255;;;;;;;
2007;2008;29522130;;;;;28922130;;;;;;;
2007;2008;29522150;;;;;28922150;;;;;;;
2007;2008;29522200;;;;;28922200;;;;;;;
2007;2008;29522300;;;;;28922300;;;;;;;
2007;2008;29522400;;;;;28922400;;;;;;;
2007;2008;29522530;;;;;28922530;;;;;;;
2007;2008;29522550;;;;;28922550;;;;;;;
2007;2008;29522600;;;;;28922600;;;;;;;
2007;2008;29522730;;;;;28922730;;;;;;;
2007;2008;29522750;;;;;28922750;;;;;;;
2007;2008;29522800;;;;;28922800;;;;;;;
2007;2008;29523010;;;;;28923010;;;;;;;
2007;2008;29523030;;;;;28923030;;;;;;;
2007;2008;29523050;;;;;28923050;;;;;;;
2007;2008;29523070;;;;;28923070;;;;;;;
2007;2008;29523090;;;;;28923090;;;;;;;
2007;2008;29524030;;;;;28924030;;;;;;;
2007;2008;29524050;;;;;28924050;;;;;;;
2007;2008;29524070;;;;;28924070;;;;;;;
2007;2008;29524080;;;;;28993953;;;;;;;
2007;2008;29525000;;;;;28925000;;;;;;;
2007;2008;29526130;;;;;28926130;;;;;;;
2007;2008;29526150;;;;;28926150;;;;;;;
2007;2008;29526200;;;;;28926200;;;;;;;
2007;2008;29529100;;;;;33203400;;;;;;;
2007;2008;29529200;;;;;33122400;;;;;;;
2007;2008;29531100;;;;;28931100;;;;;;;
2007;2008;29531200;;;;;28931200;;;;;;;
2007;2008;29531300;;;;;28931300;;;;;;;
2007;2008;29531400;;;;;28931400;;;;;;;
2007;2008;29531533;;;;;28931530;ex;;;;;;
2007;2008;29531535;;;;;28931530;ex;;;;;;
2007;2008;29531550;;;;;28931600;;;;;;;
2007;2008;29531573;;;;;28931560;;;;;;;
2007;2008;29531575;;;;;28931580;;;;;;;
2007;2008;29531613;;;;;28931713;;;;;;;
2007;2008;29531615;;;;;28931715;;;;;;;
2007;2008;29531620;;;;;28931720;;;;;;;
2007;2008;29531630;;;;;28931730;;;;;;;
2007;2008;29531640;;;;;28931740;;;;;;;
2007;2008;29531650;;;;;28931750;;;;;;;
2007;2008;29531660;;;;;28931760;;;;;;;
2007;2008;29531670;;;;;28931770;;;;;;;
2007;2008;29531680;;;;;28931780;;;;;;;
2007;2008;29531700;;;;;28931900;;;;;;;
2007;2008;29532130;;;;;28309400;;;;;;;
2007;2008;29532150;;;;;28933100;;;;;;;
2007;2008;29532230;;;;;28933400;;;;;;;
2007;2008;29532250;;;;;28933200;;;;;;;
2007;2008;29532300;;;;;28933300;;;;;;;
2007;2008;29539100;;;;;33203500;;;;;;;
2007;2008;29539200;;;;;33122500;;;;;;;
2007;2008;29541110;;;;;28941100;ex;;;;;;
2007;2008;29541130;;;;;28941100;ex;;;;;;
2007;2008;29541150;;;;;28941100;ex;;;;;;
2007;2008;29541170;;;;;28941100;ex;;;;;;
2007;2008;29541230;;;;;28941200;ex;;;;;;
2007;2008;29541250;;;;;28941200;ex;;;;;;
2007;2008;29541270;;;;;28941200;ex;;;;;;
2007;2008;29541290;;;;;28941200;ex;;;;;;
2007;2008;29541330;;;;;28941300;ex;;;;;;
2007;2008;29541350;;;;;28941300;ex;;;;;;
2007;2008;29541430;;;;;28941430;;;;;;;
2007;2008;29541450;;;;;28941450;;;;;;;
2007;2008;29541470;;;;;28941470;;;;;;;
2007;2008;29541530;;;;;28941510;ex;;;;;;
2007;2008;29541550;;;;;28941510;ex;;;;;;
2007;2008;29542110;;;;;28942110;;;;;;;
2007;2008;29542130;;;;;28942130;;;;;;;
2007;2008;29542150;;;;;28942150;;;;;;;
2007;2008;29542170;;;;;28942170;;;;;;;
2007;2008;29542183;;;;;28942180;ex;;;;;;
2007;2008;29542185;;;;;28942180;ex;;;;;;
2007;2008;29542230;;;;;28942230;;;;;;;
2007;2008;29542250;;;;;28942250;;;;;;;
2007;2008;29542270;;;;;28942270;;;;;;;
2007;2008;29542330;;;;;28942430;;;;;;;
2007;2008;29542350;;;;;28942450;;;;;;;
2007;2008;29543030;;;;;28943030;;;;;;;
2007;2008;29543050;;;;;28943050;;;;;;;
2007;2008;29543070;;;;;28943070;;;;;;;
2007;2008;29544110;;;;;28945110;;;;;;;
2007;2008;29544130;;;;;28945130;;;;;;;
2007;2008;29544150;;;;;28945150;;;;;;;
2007;2008;29544170;;;;;28945170;;;;;;;
2007;2008;29544210;;;;;28945210;;;;;;;
2007;2008;29544220;;;;;28945220;;;;;;;
2007;2008;29544230;;;;;28945230;;;;;;;
2007;2008;29544250;;;;;28945250;;;;;;;
2007;2008;29544270;;;;;28945270;;;;;;;
2007;2008;29544280;;;;;28945280;;;;;;;
2007;2008;29545000;;;;;28944000;;;;;;;
2007;2008;29549100;;;;;33203600;;;;;;;
2007;2008;29549200;;;;;33122600;;;;;;;
2007;2008;29551113;;;;;28951113;;;;;;;
2007;2008;29551115;;;;;28951115;;;;;;;
2007;2008;29551117;;;;;28951117;;;;;;;
2007;2008;29551133;;;;;28951133;;;;;;;
2007;2008;29551135;;;;;28951135;;;;;;;
2007;2008;29551137;;;;;28951137;;;;;;;
2007;2008;29551143;;;;;28951140;ex;;;;;;
2007;2008;29551145;;;;;28951140;ex;;;;;;
2007;2008;29551150;;;;;28951150;;;;;;;
2007;2008;29551160;;;;;28951160;;;;;;;
2007;2008;29551170;;;;;28951170;;;;;;;
2007;2008;29551180;;;;;28951190;;;;;;;
2007;2008;29551230;;;;;28951230;;;;;;;
2007;2008;29551250;;;;;28951250;;;;;;;
2007;2008;29551270;;;;;28951270;;;;;;;
2007;2008;29559100;;;;;33203700;;;;;;;
2007;2008;29559200;;;;;33122700;;;;;;;
2007;2008;29561110;;;;;28991110;;;;;;;
2007;2008;29561130;;;;;28991130;;;;;;;
2007;2008;29561150;;;;;28991150;;;;;;;
2007;2008;29561170;;;;;28991170;;;;;;;
2007;2008;29561190;;;;;28991190;;;;;;;
2007;2008;29561230;;;;;28991200;ex;;;;;;
2007;2008;29561250;;;;;28991200;ex;;;;;;
2007;2008;29561330;;;;;28991330;;;;;;;
2007;2008;29561353;;;;;28991390;ex;;;;;;
2007;2008;29561355;;;;;28991390;ex;;;;;;
2007;2008;29561357;;;;;28991390;ex;;;;;;
2007;2008;29561410;;;;;28991410;;;;;;;
2007;2008;29561430;;;;;28991430;;;;;;;
2007;2008;29561450;;;;;28991450;;;;;;;
2007;2008;29561490;ex;;;;28941530;;;;;;;
2007;2008;29561490;ex;;;;28991490;ex;;;;;;
2007;2008;29561499;ex;;;;28232100;;;;;;;
2007;2008;29561499;ex;;;;28991490;ex;;;;;;
2007;2008;29561530;;;;;28994000;ex;;;;;;
2007;2008;29561550;;;;;28994000;ex;;;;;;
2007;2008;29561590;;;;;28994000;ex;;;;;;
2007;2008;29562100;;;;;28942300;;;;;;;
2007;2008;29562230;;;;;28993130;;;;;;;
2007;2008;29562250;;;;;28993150;;;;;;;
2007;2008;29562310;;;;;28961010;;;;;;;
2007;2008;29562330;;;;;28961030;;;;;;;
2007;2008;29562340;;;;;28961040;;;;;;;
2007;2008;29562350;;;;;28961050;;;;;;;
2007;2008;29562360;;;;;28961060;;;;;;;
2007;2008;29562373;;;;;28961073;;;;;;;
2007;2008;29562375;;;;;28961075;;;;;;;
2007;2008;29562382;;;;;28961082;;;;;;;
2007;2008;29562384;;;;;28961084;;;;;;;
2007;2008;29562391;;;;;28961091;;;;;;;
2007;2008;29562393;;;;;28961093;;;;;;;
2007;2008;29562395;;;;;28961095;;;;;;;
2007;2008;29562397;;;;;28961097;;;;;;;
2007;2008;29562413;;;;;25735013;;;;;;;
2007;2008;29562415;;;;;25735015;;;;;;;
2007;2008;29562420;;;;;25735020;;;;;;;
2007;2008;29562430;;;;;25735030;;;;;;;
2007;2008;29562450;;;;;25735050;;;;;;;
2007;2008;29562460;;;;;25735060;;;;;;;
2007;2008;29562470;;;;;25735070;;;;;;;
2007;2008;29562480;;;;;25735080;;;;;;;
2007;2008;29562510;;;;;28993910;;;;;;;
2007;2008;29562520;;;;;28993920;;;;;;;
2007;2008;29562530;;;;;28993930;;;;;;;
2007;2008;29562550;;;;;28993950;;;;;;;
2007;2008;29562563;;;;;28993905;;;;;;;
2007;2008;29562565;;;;;28993915;;;;;;;
2007;2008;29562573;;;;;28993925;;;;;;;
2007;2008;29562575;;;;;28993935;;;;;;;
2007;2008;29562577;;;;;28993940;;;;;;;
2007;2008;29562582;;;;;28992020;;;;;;;
2007;2008;29562584;ex;;;;28411180;;;;;;;
2007;2008;29562584;ex;;;;28992040;;;;;;;
2007;2008;29562586;;;;;28992060;;;;;;;
2007;2008;29562588;;;;;28993945;;;;;;;
2007;2008;29562599;;;;;28993955;;;;;;;
2007;2008;29562630;;;;;28995230;;;;;;;
2007;2008;29562650;;;;;28962000;;;;;;;
2007;2008;29562680;;;;;28995280;;;;;;;
2007;2008;29562690;ex;;;;28414070;;;;;;;
2007;2008;29562690;ex;;;;28492140;;;;;;;
2007;2008;29562690;ex;;;;28995100;;;;;;;
2007;2008;29569100;ex;;;;33203800;;;;;;;
2007;2008;29569100;ex;;;;33203900;ex;;;;;;
2007;2008;29569200;ex;;;;33122800;;;;;;;
2007;2008;29569200;ex;;;;33122990;ex;;;;;;
2007;2008;29601330;;;;;25401230;;;;;;;
2007;2008;29601350;;;;;25401250;;;;;;;
2007;2008;29601370;;;;;25401270;;;;;;;
2007;2008;29601390;;;;;25401290;;;;;;;
2007;2008;29601450;;;;;25401300;ex;;;;;;
2007;2008;29601470;;;;;25401300;ex;;;;;;
2007;2008;29601530;;;;;25401400;;;;;;;
2007;2008;29711110;;;;;27511110;;;;;;;
2007;2008;29711133;;;;;27511133;;;;;;;
2007;2008;29711135;;;;;27511135;;;;;;;
