cn2003	notpc	hs6plus
"11031950"	0	"50"
"11031990"	0	"50"
"11032010"	0	"110320"
"11032020"	0	"110320"
"11032030"	0	"110320"
"11032040"	0	"110320"
"11032050"	0	"110320"
"11032060"	0	"110320"
"11032090"	0	"110320"
"11041210"	0	"51"
"11041290"	0	"51"
"11041910"	0	"51"
"11041930"	0	"51"
"11041950"	0	"51"
"11041961"	0	"51"
"11041969"	0	"51"
"11041991"	0	"51"
"11041999"	0	"51"
"11042220"	0	"51"
"11042230"	0	"51"
"11042250"	0	"51"
"11042290"	0	"51"
"11042298"	0	"51"
"11042310"	0	"51"
"11042330"	0	"51"
"11042390"	0	"51"
"11042399"	0	"51"
"11042901"	0	"51"
"11042903"	0	"51"
"11042905"	0	"51"
"11042907"	0	"51"
"11042909"	0	"51"
"11042911"	0	"51"
"11042915"	0	"51"
"11042919"	0	"51"
"11042931"	0	"51"
"11042935"	0	"51"
"11042939"	0	"51"
"11042951"	0	"51"
"11042955"	0	"51"
"11042959"	0	"51"
"11042981"	0	"51"
"11042985"	0	"51"
"11042989"	0	"51"
"11043010"	0	"110430"
"11043090"	0	"110430"
"11051000"	0	"29"
"11052000"	0	"29"
"11061000"	0	"49"
"11062010"	0	"49"
"11062090"	0	"49"
"11063010"	0	"49"
"11063090"	0	"49"
"11071011"	0	"110710"
"11071019"	0	"110710"
"11071091"	0	"110710"
"11071099"	0	"110710"
"11072000"	0	"110720"
"11081100"	0	"110811"
"11081200"	0	"110812"
"11081300"	0	"110813"
"11081400"	0	"55"
"11081910"	0	"55"
"11081990"	0	"55"
"11082000"	0	"110820"
"11090000"	0	"110900"
"12010010"	1	""
"12010090"	1	""
"12021010"	1	""
"12021090"	1	""
"12022000"	1	""
"12030000"	1	""
"12040010"	1	""
"12040090"	1	""
"12051010"	1	""
"12051090"	1	""
"12059000"	1	""
"12060010"	1	""
"12060091"	1	""
"12060099"	1	""
"12071010"	1	""
"12071090"	1	""
"12072010"	1	""
"12072090"	1	""
"12073010"	1	""
"12073090"	1	""
"12074010"	1	""
"12074090"	1	""
"12075010"	1	""
"12075090"	1	""
"12076010"	1	""
"12076090"	1	""
"12079110"	1	""
"12079190"	1	""
"12079920"	1	""
"12079991"	1	""
"12079998"	1	""
"12081000"	0	"43"
"12089000"	0	"43"
"12091000"	1	""
"12092100"	1	""
"12092210"	1	""
"12092280"	1	""
"12092311"	1	""
"12092315"	1	""
"12092380"	1	""
"12092400"	1	""
"12092510"	1	""
"12092590"	1	""
"12092600"	1	""
"12092910"	1	""
"12092950"	1	""
"12092960"	1	""
"12092980"	1	""
"12093000"	1	""
"12099110"	1	""
"12099130"	1	""
"12099190"	1	""
"12099910"	1	""
"12099991"	1	""
"12099999"	1	""
"12101000"	1	""
"12102010"	1	""
"12102090"	1	""
"12111000"	1	""
"12112000"	1	""
"12113000"	1	""
"12114000"	1	""
"12119030"	1	""
"12119070"	1	""
"12119075"	1	""
"12119098"	1	""
"12121010"	1	""
"12121091"	1	""
"12121099"	1	""
"12122000"	1	""
"12123000"	0	"121230"
"12129120"	1	""
"12129180"	1	""
"12129920"	1	""
"12129980"	1	""
"12130000"	1	""
"12141000"	1	""
"12149010"	1	""
"12149091"	1	""
"12149099"	1	""
"13011000"	1	""
"13012000"	1	""
"13019010"	1	""
"13019090"	1	""
"13021100"	1	""
"13021200"	1	""
"13021300"	1	""
"13021400"	1	""
"13021905"	1	""
"13021930"	1	""
"13021991"	1	""
"13021998"	1	""
"13022010"	1	""
"13022090"	1	""
"13023100"	1	""
"13023210"	1	""
"13023290"	1	""
"13023900"	1	""
"14011000"	1	""
"14012000"	1	""
"14019000"	1	""
"14020000"	1	""
"14030000"	1	""
"14041000"	1	""
"14042000"	0	"140420"
"14049000"	1	""
"15010011"	0	"885"
"15010019"	0	"885"
"15010090"	0	"885"
"15020010"	0	"150200"
"15020090"	0	"150200"
"15030011"	0	"150300"
"15030019"	0	"150300"
"15030030"	0	"150300"
"15030090"	0	"150300"
"15041010"	0	"39"
"15041091"	0	"39"
"15041099"	0	"39"
"15042010"	0	"39"
"15042090"	0	"39"
"15043010"	0	"39"
"15043090"	0	"39"
"15050010"	0	"150500"
"15050090"	0	"150500"
"15060000"	0	"150600"
"15071010"	0	"150710"
"15071090"	0	"150710"
"15079010"	0	"150790"
"15079090"	0	"150790"
"15081010"	0	"150810"
"15081090"	0	"150810"
"15089010"	0	"150890"
"15089090"	0	"150890"
"15091010"	0	"150910"
"15091090"	0	"150910"
"15099000"	0	"150990"
"15100010"	0	"151000"
"15100090"	0	"151000"
"15111010"	0	"151110"
"15111090"	0	"151110"
"15119011"	0	"151190"
"15119019"	0	"151190"
"15119091"	0	"151190"
"15119099"	0	"151190"
"15121110"	0	"151211"
"15121191"	0	"151211"
"15121199"	0	"151211"
"15121910"	0	"151219"
"15121991"	0	"151219"
"15121999"	0	"151219"
"15122110"	0	"151221"
"15122190"	0	"151221"
"15122910"	0	"151229"
"15122990"	0	"151229"
"15131110"	0	"151311"
"15131191"	0	"151311"
"15131199"	0	"151311"
"15131911"	0	"151319"
"15131919"	0	"151319"
"15131930"	0	"151319"
"15131991"	0	"151319"
"15131999"	0	"151319"
"15132111"	0	"151321"
"15132119"	0	"151321"
"15132130"	0	"151321"
"15132190"	0	"151321"
"15132911"	0	"151329"
"15132919"	0	"151329"
"15132930"	0	"151329"
"15132950"	0	"151329"
"15132991"	0	"151329"
"15132999"	0	"151329"
"15141110"	0	"40"
"15141190"	0	"40"
"15141910"	0	"44"
"15141990"	0	"44"
"15149110"	0	"40"
"15149190"	0	"40"
"15149910"	0	"44"
"15149990"	0	"44"
"15151100"	0	"151511"
"15151910"	0	"151519"
"15151990"	0	"151519"
"15152110"	0	"151521"
"15152190"	0	"151521"
"15152910"	0	"151529"
"15152990"	0	"151529"
"15153010"	0	"151530"
"15153090"	0	"151530"
"15154000"	0	"151540"
"15155011"	0	"151550"
"15155019"	0	"151550"
"15155091"	0	"151550"
"15155099"	0	"151550"
"15159015"	0	"151590"
"15159021"	0	"151590"
"15159029"	0	"151590"
"15159031"	0	"151590"
"15159039"	0	"151590"
"15159040"	0	"151590"
"15159051"	0	"151590"
"15159059"	0	"151590"
"15159060"	0	"151590"
"15159091"	0	"151590"
"15159099"	0	"151590"
"15161010"	0	"151610"
"15161090"	0	"151610"
"15162010"	0	"151620"
"15162091"	0	"151620"
"15162095"	0	"151620"
"15162096"	0	"151620"
"15162098"	0	"151620"
"15171010"	0	"151710"
"15171090"	0	"151710"
"15179010"	0	"151790"
"15179091"	0	"151790"
"15179093"	0	"151790"
"15179099"	0	"151790"
"15180010"	0	"151800"
"15180031"	0	"151800"
"15180039"	0	"151800"
"15180091"	0	"151800"
"15180095"	0	"151800"
"15180099"	0	"151800"
"15200000"	0	"152000"
"15211000"	0	"152110"
"15219010"	1	""
"15219091"	1	""
"15219099"	1	""
"15220010"	0	"152200"
"15220031"	0	"152200"
"15220039"	0	"152200"
"15220091"	0	"152200"
"15220099"	0	"152200"
"16010010"	0	"160100"
"16010091"	0	"160100"
"16010099"	0	"160100"
"16021000"	0	"160210"
"16022011"	0	"160220"
"16022019"	0	"160220"
"16022090"	0	"160220"
"16023111"	0	"160231"
"16023119"	0	"160231"
"16023130"	0	"160231"
"16023190"	0	"160231"
"16023211"	0	"22"
"16023219"	0	"22"
"16023230"	0	"22"
"16023290"	0	"22"
"16023921"	0	"22"
"16023929"	0	"22"
"16023940"	0	"22"
"16023980"	0	"22"
"16024110"	0	"160241"
"16024190"	0	"160241"
"16024210"	0	"160242"
"16024290"	0	"160242"
"16024911"	0	"160249"
"16024913"	0	"160249"
"16024915"	0	"160249"
"16024919"	0	"160249"
"16024930"	0	"160249"
"16024950"	0	"160249"
"16024990"	0	"160249"
"16025010"	0	"160250"
"16025031"	0	"160250"
"16025039"	0	"160250"
"16025080"	0	"160250"
"16029010"	0	"160290"
"16029031"	0	"160290"
"16029041"	0	"160290"
"16029051"	0	"160290"
"16029061"	0	"160290"
"16029069"	0	"160290"
"16029072"	0	"160290"
"16029074"	0	"160290"
"16029076"	0	"160290"
"16029078"	0	"160290"
"16029098"	0	"160290"
"16030010"	0	"160300"
"16030080"	0	"160300"
"16041100"	0	"160411"
"16041210"	0	"160412"
"16041291"	0	"160412"
"16041299"	0	"160412"
"16041311"	0	"160413"
"16041319"	0	"160413"
"16041390"	0	"160413"
"16041411"	0	"160414"
"16041416"	0	"160414"
"16041418"	0	"160414"
"16041490"	0	"160414"
"16041511"	0	"160415"
"16041519"	0	"160415"
"16041590"	0	"160415"
"16041600"	0	"160416"
"16041910"	0	"160419"
"16041931"	0	"160419"
"16041939"	0	"160419"
"16041950"	0	"160419"
"16041991"	0	"160419"
"16041992"	0	"160419"
"16041993"	0	"160419"
"16041994"	0	"160419"
"16041995"	0	"160419"
"16041998"	0	"160419"
"16042005"	0	"160420"
"16042010"	0	"160420"
"16042030"	0	"160420"
"16042040"	0	"160420"
"16042050"	0	"160420"
"16042070"	0	"160420"
"16042090"	0	"160420"
"16043010"	0	"160430"
"16043090"	0	"160430"
"16051000"	0	"28"
"16052010"	0	"28"
"16052091"	0	"28"
"16052099"	0	"28"
"16053010"	0	"28"
"16053090"	0	"28"
"16054000"	0	"28"
"16059011"	0	"28"
"16059019"	0	"28"
"16059030"	0	"28"
"16059090"	0	"28"
"17011110"	0	"56"
"17011190"	0	"56"
"17011210"	0	"56"
"17011290"	0	"56"
"17019100"	0	"170191"
"17019910"	0	"170199"
"17019990"	0	"170199"
"17021100"	0	"47"
"17021900"	0	"47"
"17022010"	0	"170220"
"17022090"	0	"170220"
"17023010"	0	"54"
"17023051"	0	"54"
"17023059"	0	"54"
"17023091"	0	"54"
"17023099"	0	"54"
"17024010"	0	"54"
"17024090"	0	"54"
"17025000"	0	"889"
"17026010"	0	"889"
"17026080"	0	"889"
"17026095"	0	"889"
"17029010"	0	"889"
"17029030"	0	"889"
"17029050"	0	"889"
"17029060"	0	"889"
"17029071"	0	"889"
"17029075"	0	"889"
"17029079"	0	"889"
"17029080"	0	"889"
"17029099"	0	"889"
"17031000"	0	"170310"
"17039000"	0	"170390"
"17041011"	0	"170410"
"17041019"	0	"170410"
"17041091"	0	"170410"
"17041099"	0	"170410"
"17049010"	0	"170490"
"17049030"	0	"170490"
"17049051"	0	"170490"
"17049055"	0	"170490"
"17049061"	0	"170490"
"17049065"	0	"170490"
"17049071"	0	"170490"
"17049075"	0	"170490"
"17049081"	0	"170490"
"17049099"	0	"170490"
"18010000"	1	""
"18020000"	1	""
"18031000"	0	"57"
"18032000"	0	"57"
"18040000"	0	"180400"
"18050000"	0	"180500"
"18061015"	0	"180610"
"18061020"	0	"180610"
"18061030"	0	"180610"
"18061090"	0	"180610"
"18062010"	0	"180620"
"18062030"	0	"180620"
"18062050"	0	"180620"
"18062070"	0	"180620"
"18062080"	0	"180620"
"18062095"	0	"180620"
"18063100"	0	"180631"
"18063210"	0	"180632"
"18063290"	0	"180632"
"18069011"	0	"180690"
"18069019"	0	"180690"
"18069031"	0	"180690"
"18069039"	0	"180690"
"18069050"	0	"180690"
"18069060"	0	"180690"
"18069070"	0	"180690"
"18069090"	0	"180690"
"19011000"	0	"190110"
"19012000"	0	"190120"
"19019011"	0	"190190"
"19019019"	0	"190190"
"19019091"	0	"190190"
"19019099"	0	"190190"
"19021100"	0	"190211"
"19021910"	0	"190219"
"19021990"	0	"190219"
"19022010"	0	"190220"
"19022030"	0	"190220"
"19022091"	0	"190220"
"19022099"	0	"190220"
"19023010"	0	"190230"
"19023090"	0	"190230"
"19024010"	0	"190240"
"19024090"	0	"190240"
"19030000"	0	"190300"
"19041010"	0	"890"
"19041030"	0	"890"
"19041090"	0	"890"
"19042010"	0	"890"
"19042091"	0	"890"
"19042095"	0	"890"
"19042099"	0	"890"
"19043000"	0	"52"
"19049010"	0	"52"
"19049080"	0	"52"
"19051000"	0	"190510"
"19052010"	0	"190520"
"19052030"	0	"190520"
"19052090"	0	"190520"
"19053111"	0	"891"
"19053119"	0	"891"
"19053130"	0	"891"
"19053191"	0	"891"
"19053199"	0	"891"
"19053211"	0	"891"
"19053219"	0	"891"
"19053291"	0	"891"
"19053299"	0	"891"
"19054010"	0	"190540"
"19054090"	0	"190540"
"19059010"	0	"190590"
"19059020"	0	"190590"
"19059030"	0	"190590"
"19059040"	0	"190590"
"19059045"	0	"190590"
"19059055"	0	"190590"
"19059060"	0	"190590"
"19059090"	0	"190590"
"20011000"	0	"34"
"20019010"	0	"34"
"20019020"	0	"34"
"20019030"	0	"34"
"20019040"	0	"34"
"20019050"	0	"34"
"20019060"	0	"34"
"20019065"	0	"34"
"20019070"	0	"34"
"20019075"	0	"34"
"20019085"	0	"34"
"20019091"	0	"34"
"20019093"	0	"34"
"20019096"	0	"34"
"20021010"	0	"200210"
"20021090"	0	"200210"
"20029011"	0	"200290"
"20029019"	0	"200290"
"20029031"	0	"200290"
"20029039"	0	"200290"
"20029091"	0	"200290"
"20029099"	0	"200290"
"20031020"	0	"33"
"20031030"	0	"33"
"20032000"	0	"33"
"20039000"	0	"33"
"20041010"	0	"200410"
"20041091"	0	"200410"
"20041099"	0	"200410"
"20049010"	0	"200490"
"20049030"	0	"200490"
"20049050"	0	"200490"
"20049091"	0	"200490"
"20049098"	0	"200490"
"20051000"	0	"200510"
"20052010"	0	"200520"
"20052020"	0	"200520"
"20052080"	0	"200520"
"20054000"	0	"200540"
"20055100"	0	"200551"
"20055900"	0	"200559"
"20056000"	0	"200560"
"20057010"	0	"200570"
"20057090"	0	"200570"
"20058000"	0	"200580"
"20059010"	0	"200590"
"20059030"	0	"200590"
"20059050"	0	"200590"
"20059060"	0	"200590"
"20059070"	0	"200590"
"20059075"	0	"200590"
"20059080"	0	"200590"
"20060010"	0	"200600"
"20060031"	0	"200600"
"20060035"	0	"200600"
"20060038"	0	"200600"
"20060091"	0	"200600"
"20060099"	0	"200600"
"20071010"	0	"200710"
"20071091"	0	"200710"
"20071099"	0	"200710"
"20079110"	0	"200791"
"20079130"	0	"200791"
"20079190"	0	"200791"
"20079910"	0	"200799"
"20079920"	0	"200799"
"20079931"	0	"200799"
"20079933"	0	"200799"
"20079935"	0	"200799"
"20079939"	0	"200799"
"20079951"	0	"200799"
"20079955"	0	"200799"
"20079958"	0	"200799"
"20079991"	0	"200799"
"20079993"	0	"200799"
"20079998"	0	"200799"
"20081110"	0	"200811"
"20081192"	0	"200811"
"20081194"	0	"200811"
"20081196"	0	"200811"
"20081198"	0	"200811"
"20081911"	0	"200819"
"20081913"	0	"200819"
"20081919"	0	"200819"
"20081951"	0	"200819"
"20081959"	0	"200819"
"20081993"	0	"200819"
"20081995"	0	"200819"
"20081999"	0	"200819"
"20082011"	0	"38"
"20082019"	0	"38"
"20082031"	0	"38"
"20082039"	0	"38"
"20082051"	0	"38"
"20082059"	0	"38"
"20082071"	0	"38"
"20082079"	0	"38"
"20082091"	0	"38"
"20082099"	0	"38"
"20083011"	0	"38"
"20083019"	0	"38"
"20083031"	0	"38"
"20083039"	0	"38"
"20083051"	0	"38"
"20083055"	0	"38"
"20083059"	0	"38"
"20083071"	0	"38"
"20083075"	0	"38"
"20083079"	0	"38"
"20083090"	0	"38"
"20084011"	0	"38"
"20084019"	0	"38"
"20084021"	0	"38"
"20084029"	0	"38"
"20084031"	0	"38"
"20084039"	0	"38"
"20084051"	0	"38"
"20084059"	0	"38"
"20084071"	0	"38"
"20084079"	0	"38"
"20084091"	0	"38"
"20084099"	0	"38"
"20085011"	0	"38"
"20085019"	0	"38"
"20085031"	0	"38"
"20085039"	0	"38"
"20085051"	0	"38"
"20085059"	0	"38"
"20085061"	0	"38"
"20085069"	0	"38"
"20085071"	0	"38"
"20085079"	0	"38"
"20085092"	0	"38"
"20085094"	0	"38"
"20085099"	0	"38"
"20086011"	0	"38"
"20086019"	0	"38"
"20086031"	0	"38"
"20086039"	0	"38"
"20086051"	0	"38"
"20086059"	0	"38"
"20086061"	0	"38"
"20086069"	0	"38"
"20086071"	0	"38"
"20086079"	0	"38"
"20086091"	0	"38"
"20086099"	0	"38"
"20087011"	0	"38"
"20087019"	0	"38"
"20087031"	0	"38"
"20087039"	0	"38"
"20087051"	0	"38"
"20087059"	0	"38"
"20087061"	0	"38"
"20087069"	0	"38"
"20087071"	0	"38"
"20087079"	0	"38"
"20087092"	0	"38"
"20087094"	0	"38"
"20087099"	0	"38"
"20088011"	0	"38"
"20088019"	0	"38"
"20088031"	0	"38"
"20088039"	0	"38"
"20088050"	0	"38"
"20088070"	0	"38"
"20088091"	0	"38"
"20088099"	0	"38"
"20089100"	0	"38"
"20089212"	0	"38"
"20089214"	0	"38"
"20089216"	0	"38"
"20089218"	0	"38"
"20089232"	0	"38"
"20089234"	0	"38"
"20089236"	0	"38"
"20089238"	0	"38"
"20089251"	0	"38"
"20089259"	0	"38"
"20089272"	0	"38"
"20089274"	0	"38"
"20089276"	0	"38"
"20089278"	0	"38"
"20089292"	0	"38"
"20089293"	0	"38"
"20089294"	0	"38"
"20089296"	0	"38"
"20089297"	0	"38"
"20089298"	0	"38"
"20089911"	0	"38"
"20089919"	0	"38"
"20089921"	0	"38"
"20089923"	0	"38"
"20089925"	0	"38"
"20089926"	0	"38"
"20089928"	0	"38"
"20089932"	0	"38"
"20089933"	0	"38"
"20089934"	0	"38"
"20089936"	0	"38"
"20089937"	0	"38"
"20089938"	0	"38"
"20089940"	0	"38"
"20089941"	0	"38"
"20089943"	0	"38"
"20089945"	0	"38"
"20089946"	0	"38"
"20089947"	0	"38"
"20089949"	0	"38"
"20089951"	0	"38"
"20089953"	0	"38"
"20089955"	0	"38"
"20089961"	0	"38"
"20089962"	0	"38"
"20089968"	0	"38"
"20089972"	0	"38"
"20089978"	0	"38"
"20089985"	0	"38"
"20089991"	0	"38"
"20089999"	0	"38"
"20091111"	0	"892"
"20091119"	0	"892"
"20091191"	0	"892"
"20091199"	0	"892"
"20091200"	0	"892"
"20091911"	0	"892"
"20091919"	0	"892"
"20091991"	0	"892"
"20091998"	0	"892"
"20092100"	0	"892"
"20092911"	0	"892"
"20092919"	0	"892"
"20092991"	0	"892"
"20092999"	0	"892"
"20093111"	0	"892"
"20093119"	0	"892"
"20093151"	0	"892"
"20093159"	0	"892"
"20093191"	0	"892"
"20093199"	0	"892"
"20093911"	0	"892"
"20093919"	0	"892"
"20093931"	0	"892"
"20093939"	0	"892"
"20093951"	0	"892"
"20093955"	0	"892"
"20093959"	0	"892"
"20093991"	0	"892"
"20093995"	0	"892"
"20093999"	0	"892"
"20094110"	0	"892"
"20094191"	0	"892"
"20094199"	0	"892"
"20094911"	0	"892"
"20094919"	0	"892"
"20094930"	0	"892"
"20094991"	0	"892"
"20094993"	0	"892"
"20094999"	0	"892"
"20095010"	0	"200950"
"20095090"	0	"200950"
"20096110"	0	"892"
"20096190"	0	"892"
"20096911"	0	"892"
"20096919"	0	"892"
"20096951"	0	"892"
"20096959"	0	"892"
"20096971"	0	"892"
"20096979"	0	"892"
"20096990"	0	"892"
"20097110"	0	"892"
"20097191"	0	"892"
"20097199"	0	"892"
"20097911"	0	"892"
"20097919"	0	"892"
"20097930"	0	"892"
"20097991"	0	"892"
"20097993"	0	"892"
"20097999"	0	"892"
"20098011"	0	"892"
"20098019"	0	"892"
"20098032"	0	"892"
"20098033"	0	"892"
"20098035"	0	"892"
"20098036"	0	"892"
"20098038"	0	"892"
"20098050"	0	"892"
"20098061"	0	"892"
"20098063"	0	"892"
"20098069"	0	"892"
"20098071"	0	"892"
"20098073"	0	"892"
"20098079"	0	"892"
"20098083"	0	"892"
"20098084"	0	"892"
"20098086"	0	"892"
"20098088"	0	"892"
"20098089"	0	"892"
"20098095"	0	"892"
"20098096"	0	"892"
"20098097"	0	"892"
"20098099"	0	"892"
"20099011"	0	"892"
"20099019"	0	"892"
"20099021"	0	"892"
"20099029"	0	"892"
"20099031"	0	"892"
"20099039"	0	"892"
"20099041"	0	"892"
"20099049"	0	"892"
"20099051"	0	"892"
"20099059"	0	"892"
"20099071"	0	"892"
"20099073"	0	"892"
"20099079"	0	"892"
"20099092"	0	"892"
"20099094"	0	"892"
"20099095"	0	"892"
"20099096"	0	"892"
"20099097"	0	"892"
"20099098"	0	"892"
"21011111"	0	"893"
"21011119"	0	"893"
"21011292"	0	"893"
"21011298"	0	"893"
"21012020"	0	"210120"
"21012092"	0	"210120"
"21012098"	0	"210120"
"21013011"	0	"210130"
"21013019"	0	"210130"
"21013091"	0	"210130"
"21013099"	0	"210130"
"21021010"	0	"210210"
"21021031"	0	"210210"
"21021039"	0	"210210"
"21021090"	0	"210210"
"21022011"	0	"210220"
"21022019"	0	"210220"
"21022090"	0	"210220"
"21023000"	0	"210230"
"21031000"	0	"210310"
"21032000"	0	"210320"
"21033010"	0	"210330"
"21033090"	0	"210330"
"21039010"	0	"210390"
"21039030"	0	"210390"
"21039090"	0	"210390"
"21041010"	0	"210410"
"21041090"	0	"210410"
"21042000"	0	"210420"
"21050010"	0	"210500"
"21050091"	0	"210500"
"21050099"	0	"210500"
"21061020"	0	"894"
"21061080"	0	"894"
"21069010"	0	"894"
"21069020"	0	"894"
"21069030"	0	"894"
"21069051"	0	"894"
"21069055"	0	"894"
"21069059"	0	"894"
"21069092"	0	"894"
"21069098"	0	"894"
"22011011"	0	"220110"
"22011019"	0	"220110"
"22011090"	0	"220110"
"22019000"	0	"220190"
"22021000"	0	"220210"
"22029010"	0	"220290"
"22029091"	0	"220290"
"22029095"	0	"220290"
"22029099"	0	"220290"
"22030001"	0	"220300"
"22030009"	0	"220300"
"22030010"	0	"220300"
"22041011"	0	"220410"
"22041019"	0	"220410"
"22041091"	0	"220410"
"22041099"	0	"220410"
"22042110"	0	"895"
"22042111"	0	"895"
"22042112"	0	"895"
"22042113"	0	"895"
"22042117"	0	"895"
"22042118"	0	"895"
"22042119"	0	"895"
"22042122"	0	"895"
"22042124"	0	"895"
"22042126"	0	"895"
"22042127"	0	"895"
"22042128"	0	"895"
"22042132"	0	"895"
"22042134"	0	"895"
"22042136"	0	"895"
"22042137"	0	"895"
"22042138"	0	"895"
"22042142"	0	"895"
"22042143"	0	"895"
"22042144"	0	"895"
"22042146"	0	"895"
"22042147"	0	"895"
"22042148"	0	"895"
"22042162"	0	"895"
"22042166"	0	"895"
"22042167"	0	"895"
"22042168"	0	"895"
"22042169"	0	"895"
"22042171"	0	"895"
"22042174"	0	"895"
"22042176"	0	"895"
"22042177"	0	"895"
"22042178"	0	"895"
"22042179"	0	"895"
"22042180"	0	"895"
"22042181"	0	"895"
"22042182"	0	"895"
"22042183"	0	"895"
"22042184"	0	"895"
"22042187"	0	"895"
"22042188"	0	"895"
"22042189"	0	"895"
"22042191"	0	"895"
"22042192"	0	"895"
"22042193"	0	"895"
"22042194"	0	"895"
"22042195"	0	"895"
"22042196"	0	"895"
"22042197"	0	"895"
"22042198"	0	"895"
"22042199"	0	"895"
"22042910"	0	"895"
"22042912"	0	"895"
"22042913"	0	"895"
"22042917"	0	"895"
"22042918"	0	"895"
"22042942"	0	"895"
"22042943"	0	"895"
"22042944"	0	"895"
"22042946"	0	"895"
"22042947"	0	"895"
"22042948"	0	"895"
"22042958"	0	"895"
"22042962"	0	"895"
"22042964"	0	"895"
"22042965"	0	"895"
"22042971"	0	"895"
"22042972"	0	"895"
"22042975"	0	"895"
"22042981"	0	"895"
"22042982"	0	"895"
"22042983"	0	"895"
"22042984"	0	"895"
"22042987"	0	"895"
"22042988"	0	"895"
"22042989"	0	"895"
"22042991"	0	"895"
"22042992"	0	"895"
"22042993"	0	"895"
"22042994"	0	"895"
"22042995"	0	"895"
"22042996"	0	"895"
"22042997"	0	"895"
"22042998"	0	"895"
"22042999"	0	"895"
"22043010"	0	"220430"
"22043092"	0	"220430"
"22043094"	0	"220430"
"22043096"	0	"220430"
"22043098"	0	"220430"
"22051010"	0	"61"
"22051090"	0	"61"
"22059010"	0	"61"
"22059090"	0	"61"
"22060010"	0	"220600"
"22060031"	0	"220600"
"22060039"	0	"220600"
"22060051"	0	"220600"
"22060059"	0	"220600"
"22060081"	0	"220600"
"22060089"	0	"220600"
"22071000"	0	"220710"
"22072000"	0	"220720"
"22082012"	0	"220820"
"22082014"	0	"220820"
"22082026"	0	"220820"
"22082027"	0	"220820"
"22082029"	0	"220820"
"22082040"	0	"220820"
"22082062"	0	"220820"
"22082064"	0	"220820"
"22082086"	0	"220820"
"22082087"	0	"220820"
"22082089"	0	"220820"
"22083011"	0	"220830"
"22083019"	0	"220830"
"22083032"	0	"220830"
"22083038"	0	"220830"
"22083052"	0	"220830"
"22083058"	0	"220830"
"22083072"	0	"220830"
"22083078"	0	"220830"
"22083082"	0	"220830"
"22083088"	0	"220830"
"22084011"	0	"220840"
"22084031"	0	"220840"
"22084039"	0	"220840"
"22084051"	0	"220840"
"22084091"	0	"220840"
"22084099"	0	"220840"
"22085011"	0	"220850"
"22085019"	0	"220850"
"22085091"	0	"220850"
"22085099"	0	"220850"
"22086011"	0	"896"
"22086019"	0	"896"
"22086091"	0	"896"
"22086099"	0	"896"
"22087010"	0	"896"
"22087090"	0	"896"
"22089011"	0	"896"
"22089019"	0	"896"
"22089033"	0	"896"
"22089038"	0	"896"
"22089041"	0	"896"
"22089045"	0	"896"
"22089048"	0	"896"
"22089052"	0	"896"
"22089054"	1	"896"
"22089055"	0	"896"
"22089056"	1	"896"
"22089059"	0	"896"
"22089069"	0	"896"
"22089071"	0	"896"
"22089075"	0	"896"
"22089077"	0	"896"
"22089078"	0	"896"
"22089091"	0	"896"
"22089099"	0	"896"
"22090011"	0	"220900"
"22090019"	0	"220900"
"22090091"	0	"220900"
"22090099"	0	"220900"
"23011000"	0	"230110"
"23012000"	0	"230120"
"23021010"	0	"230210"
"23021090"	0	"230210"
"23022010"	0	"230220"
"23022090"	0	"230220"
"23023010"	0	"230230"
"23023090"	0	"230230"
"23024010"	0	"53"
"23024090"	0	"53"
"23025000"	0	"53"
"23031011"	0	"230310"
"23031019"	0	"230310"
"23031090"	0	"230310"
"23032011"	0	"230320"
"23032018"	0	"230320"
"23032090"	0	"230320"
"23033000"	0	"230330"
"23040000"	0	"230400"
"23050000"	0	"42"
"23061000"	0	"42"
"23062000"	0	"42"
"23063000"	0	"230630"
"23064100"	0	"41"
"23064900"	0	"41"
"23065000"	0	"42"
"23066000"	0	"42"
"23067000"	0	"42"
"23069011"	0	"42"
"23069019"	0	"42"
"23069090"	0	"42"
"23070011"	1	""
"23070019"	1	""
"23070090"	1	""
"23080011"	0	"230800"
"23080019"	0	"230800"
"23080040"	0	"230800"
"23080090"	0	"230800"
"23091011"	0	"230910"
"23091013"	0	"230910"
"23091015"	0	"230910"
"23091019"	0	"230910"
"23091031"	0	"230910"
"23091033"	0	"230910"
"23091039"	0	"230910"
"23091051"	0	"230910"
"23091053"	0	"230910"
"23091059"	0	"230910"
"23091070"	0	"230910"
"23091090"	0	"230910"
"23099010"	0	"230990"
"23099020"	0	"230990"
"23099031"	0	"230990"
"23099033"	0	"230990"
"23099035"	0	"230990"
"23099039"	0	"230990"
"23099041"	0	"230990"
"23099043"	0	"230990"
"23099049"	0	"230990"
"23099051"	0	"230990"
"23099053"	0	"230990"
"23099059"	0	"230990"
"23099070"	0	"230990"
"23099091"	0	"230990"
"23099095"	0	"230990"
"23099099"	0	"230990"
"24011010"	1	""
"24011020"	1	""
"24011030"	1	""
"24011041"	1	""
"24011049"	1	""
"24011050"	1	""
"24011060"	1	""
"24011070"	1	""
"24011080"	1	""
"24011090"	1	""
"24012010"	1	""
"24012020"	1	""
"24012030"	1	""
"24012041"	1	""
"24012049"	1	""
"24012050"	1	""
"24012060"	1	""
"24012070"	1	""
"24012080"	1	""
"24012090"	1	""
"24013000"	1	""
